Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Josh Hart\hartjo01,SG,22,LAL,63,23,1461,5.8,12.3,0.469,2.6,6.5,0.396,3.2,5.8,0.551,2.2,3.1,0.702,1.4,7.2,8.6,2.6,1.5,0.5,1.5,3.5,16.2,,116,109
Udonis Haslem\hasleud01,C,37,MIA,14,0,72,2.1,10.5,0.2,0.7,5.6,0.125,1.4,4.9,0.286,0.7,1.4,0.5,2.1,4.9,7,3.5,0,1.4,1.4,2.1,5.6,,71,111
Nigel Hayes\hayesni01,SF,23,TOT,9,0,122,4.5,13.6,0.333,1.6,6.6,0.25,2.9,7,0.412,0.4,1.2,0.333,1.6,7.4,9.1,2.5,0.8,1.2,0.8,3.3,11.1,,82,112
Nigel Hayes\hayesni01,SF,23,LAL,2,0,11,4.3,13,0.333,0,8.7,0,4.3,4.3,1,4.3,4.3,1,0,0,0,8.7,0,0,0,0,13,,117,117
Nigel Hayes\hayesni01,SF,23,TOR,2,0,6,16.4,16.4,1,16.4,16.4,1,0,0,,0,0,,0,0,0,0,0,0,8.2,0,49.3,,102,115
Nigel Hayes\hayesni01,SF,23,SAC,5,0,105,3.9,13.5,0.286,1,5.8,0.167,2.9,7.7,0.375,0,1,0,1.9,8.7,10.6,1.9,1,1.4,0.5,3.9,8.7,,77,111
Gordon Hayward\haywago01,SF,27,BOS,1,1,5,10,20,0.5,0,10,0,10,10,1,0,0,,0,10,10,0,0,0,0,10,20,,99,107
Reggie Hearn\hearnre01,SG,26,DET,3,0,7,7.1,14.3,0.5,7.1,14.3,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,21.4,,143,116
Myke Henry\henrymy01,SF,25,MEM,20,0,378,5.5,14.6,0.376,2.5,7.8,0.328,2.9,6.8,0.431,0.8,1.3,0.6,1.3,3.7,5.1,2.9,4.1,0.8,2.5,3.7,14.3,,91,107
John Henson\hensojo01,C,27,MIL,76,69,1970,7.3,12.7,0.572,0,0.2,0.143,7.2,12.5,0.578,2.3,4,0.57,3.8,9.2,13,2.9,1.1,2.8,2.1,5.1,16.8,,115,108
Juan Hernangómez\hernaju01,PF,22,DEN,25,3,277,5.2,13.4,0.387,2.5,8.9,0.28,2.7,4.5,0.6,1.8,2.1,0.833,3.2,6.4,9.7,2.1,1.1,0.5,1.6,4.5,14.7,,109,113
Willy Hernangómez\hernawi01,C,23,TOT,48,1,495,9,16.3,0.555,0.5,1.2,0.417,8.5,15.1,0.566,5.9,8.9,0.656,6.1,12.1,18.2,3.3,1.8,1.6,3.5,6.4,24.4,,117,106
Willy Hernangómez\hernawi01,C,23,NYK,26,0,233,10.4,17.2,0.605,0.2,1.1,0.2,10.2,16.2,0.632,2.6,6,0.429,4.7,9.6,14.3,4.5,1.7,1.5,5.5,6.8,23.6,,102,108
Willy Hernangómez\hernawi01,C,23,CHO,22,1,262,7.8,15.5,0.506,0.7,1.3,0.571,7.1,14.1,0.5,8.7,11.5,0.758,7.3,14.3,21.6,2.2,1.9,1.7,1.7,6,25.1,,131,104
Mario Hezonja\hezonma01,SF,22,ORL,75,30,1657,8.1,18.2,0.442,2.7,7.9,0.337,5.4,10.3,0.523,2.5,3.1,0.819,1.2,7.1,8.3,3.1,2.4,0.9,2.5,4,21.3,,103,108
Isaiah Hicks\hicksis01,PF,23,NYK,18,0,240,6.8,14.9,0.458,0.4,1.9,0.222,6.4,13,0.492,2.5,3.7,0.667,2.1,6.4,8.5,3.3,0.4,0.8,3.3,9.3,16.5,,95,113
Buddy Hield\hieldbu01,SG,25,SAC,80,12,2024,10.4,23.3,0.446,4.4,10.2,0.431,6,13.1,0.457,1.8,2,0.877,1.4,6.3,7.7,3.9,2.1,0.5,3.1,3.7,27,,104,111
Nenê\hilarne01,C,35,HOU,52,4,758,8.8,15.5,0.569,0,0.1,0,8.8,15.4,0.574,4.4,6.9,0.636,3.5,7.9,11.4,2.9,1.8,0.9,2.5,8,22.1,,117,105
George Hill\hillge01,PG,31,TOT,67,60,1812,6.5,14.1,0.46,2.3,5.7,0.415,4.2,8.5,0.49,3,3.9,0.786,1.2,3.8,5,5.1,1.7,0.7,2.4,3.5,18.4,,113,113
George Hill\hillge01,PG,31,SAC,43,36,1143,6.8,14.4,0.469,2.6,5.7,0.453,4.2,8.8,0.48,3.4,4.4,0.778,1,4.2,5.2,5.3,1.7,0.5,2.7,3.3,19.5,,113,113
George Hill\hillge01,PG,31,CLE,24,24,669,6.1,13.7,0.444,2,5.6,0.351,4.1,8.1,0.509,2.4,3,0.805,1.5,3.2,4.7,4.9,1.6,1.1,2.1,3.9,16.5,,112,113
Solomon Hill\hillso01,SF,26,NOP,12,1,187,2.8,10.5,0.268,1,5.4,0.19,1.8,5.1,0.35,0.8,1.5,0.5,2.3,6.9,9.2,5.6,1.8,0.3,2.3,5.6,7.4,,84,109
Darrun Hilliard\hillida01,SG,24,SAS,14,0,95,2.7,10.1,0.263,0,3.2,0,2.7,6.9,0.385,3.2,3.7,0.857,0,3.7,3.7,5.9,1.1,0,2.1,3.7,8.5,,84,110
Jrue Holiday\holidjr01,SG,27,NOP,81,81,2927,10,20.3,0.494,2,5.8,0.337,8.1,14.5,0.557,3,3.9,0.786,1,4.9,6,7.9,2,1,3.5,3.3,25.1,,110,109
Justin Holiday\holidju01,SG,28,CHI,72,72,2265,6.3,16.9,0.371,3.5,9.7,0.359,2.8,7.2,0.387,2.9,3.5,0.823,0.7,5.6,6.3,3.3,1.7,0.7,2,2.9,18.9,,100,111
John Holland\hollajo02,SF,29,CLE,24,0,174,4.8,16.6,0.288,3.1,10.1,0.306,1.7,6.5,0.261,2.5,3.7,0.692,1.7,5.1,6.8,1.4,2,0.6,2.3,2.8,15.2,,84,112
Rondae Hollis-Jefferson\holliro01,SF,23,BRK,68,59,1920,8.6,18.3,0.472,0.3,1.4,0.241,8.3,16.9,0.491,6.3,8,0.788,2.6,9.1,11.6,4.2,1.6,1.2,3.1,3.7,23.9,,108,109
Richaun Holmes\holmeri01,C,24,PHI,48,2,746,8.7,15.5,0.56,0.3,2,0.129,8.4,13.5,0.624,2.4,3.6,0.661,3.7,9.9,13.6,3.9,1.3,1.9,1.6,6.3,20.1,,121,103
Rodney Hood\hoodro01,SG,25,TOT,60,23,1616,9.9,23.1,0.429,3.9,10.3,0.381,6,12.9,0.467,3.4,4,0.86,0.7,4.4,5.1,2.9,1.4,0.4,2.2,3.2,27.2,,106,110
Rodney Hood\hoodro01,SG,25,UTA,39,12,1084,10.8,25.5,0.424,4.7,12.1,0.389,6.1,13.4,0.455,3.9,4.5,0.876,0.6,4.5,5.1,3,1.4,0.3,2.9,3,30.3,,104,107
Rodney Hood\hoodro01,SG,25,CLE,21,11,532,8.1,18.3,0.442,2.3,6.5,0.352,5.8,11.8,0.492,2.4,2.9,0.813,0.7,4.2,5,2.8,1.4,0.5,0.6,3.8,20.9,,111,114
Scotty Hopson\hopsosc01,SG,28,DAL,1,0,8,0,6.3,0,0,0,,0,6.3,0,6.3,12.5,0.5,0,0,0,6.3,0,0,6.3,0,6.3,,53,118
Al Horford\horfoal01,C,31,BOS,72,72,2277,8.1,16.5,0.489,2.1,5,0.429,5.9,11.6,0.514,2.1,2.6,0.783,2.3,9.4,11.6,7.4,0.9,1.7,2.9,3,20.3,,115,103
Danuel House\houseda01,SG,24,PHO,23,3,403,6.7,15.3,0.434,1.8,6.9,0.259,4.9,8.4,0.577,3,3.7,0.806,1.5,7.5,9,3,0.8,0.7,1.3,2.7,18.1,,111,114
Dwight Howard\howardw01,C,32,CHO,81,81,2463,10,18,0.555,0,0.1,0.143,10,17.9,0.559,6.6,11.5,0.574,5,15,20,2.1,1,2.6,4.1,4.9,26.7,,108,104
Josh Huestis\huestjo01,PF,26,OKC,69,10,982,3,9.2,0.33,1.7,5.8,0.287,1.4,3.4,0.403,0.3,1,0.3,2.1,6,8.1,1,0.8,2.2,1.3,4.1,8,,91,109
R.J. Hunter\hunterj01,SG,24,HOU,5,1,45,7.7,21.9,0.35,3.3,15.3,0.214,4.4,6.6,0.667,2.2,2.2,1,0,5.5,5.5,3.3,3.3,0,2.2,7.7,20.8,,92,105
Vince Hunter\huntevi01,PF,23,MEM,4,0,7,21.7,36.1,0.6,0,0,,21.7,36.1,0.6,0,0,,14.4,7.2,21.7,0,0,7.2,7.2,0,43.3,,104,107
Serge Ibaka\ibakase01,PF,28,TOR,76,76,2093,8.9,18.5,0.483,2.5,7,0.36,6.4,11.5,0.559,2.2,2.8,0.797,1.8,9.4,11.3,1.5,0.7,2.3,2.1,4.9,22.6,,109,105
Andre Iguodala\iguodan01,SF,34,GSW,64,7,1622,4.4,9.5,0.463,1,3.5,0.282,3.4,6,0.567,1.6,2.6,0.632,1.5,5.8,7.3,6.2,1.6,1.1,2,2.9,11.4,,113,109
Ersan ?lyasova\ilyaser01,PF,30,TOT,69,43,1729,7.8,17.2,0.452,2.6,7.1,0.36,5.2,10.1,0.517,3,3.8,0.778,3.3,8.1,11.4,2.5,1.7,0.7,2,4.4,21.1,,111,108
Ersan ?lyasova\ilyaser01,PF,30,ATL,46,40,1175,7.6,16.7,0.459,2.5,7.1,0.359,5.1,9.6,0.532,3,3.7,0.8,3.1,7.4,10.4,2.1,1.8,0.7,1.8,3.8,20.8,,113,110
Ersan ?lyasova\ilyaser01,PF,30,PHI,23,3,554,8.1,18.4,0.439,2.6,7.2,0.361,5.5,11.2,0.488,2.9,3.9,0.733,3.8,9.5,13.4,3.4,1.5,0.8,2.5,5.6,21.6,,109,104
Joe Ingles\inglejo01,SF,30,UTA,82,81,2578,6.5,14,0.467,4,9,0.44,2.5,4.9,0.516,1.3,1.6,0.795,0.5,6.2,6.7,7.6,1.8,0.4,3.1,3.5,18.3,,115,106
Andre Ingram\ingraan01,SG,32,LAL,2,0,64,6,12.7,0.471,3.7,6.7,0.556,2.2,6,0.375,2.2,2.2,1,0.7,3.7,4.5,5.2,2.2,2.2,2.2,2.2,17.9,,124,107
Brandon Ingram\ingrabr01,SF,20,LAL,59,59,1975,8.7,18.4,0.47,1,2.5,0.39,7.7,15.9,0.483,4.7,6.8,0.681,1.4,6.2,7.6,5.6,1.1,1,3.6,3.9,23,,104,109
Kyrie Irving\irvinky01,PG,25,BOS,60,60,1931,13.8,28.1,0.491,4.3,10.5,0.408,9.5,17.6,0.541,6,6.8,0.889,0.9,5,5.9,7.9,1.7,0.4,3.6,3.2,37.9,,118,106
Jonathan Isaac\isaacjo01,PF,20,ORL,27,10,536,5,13.2,0.379,1.5,4.2,0.348,3.6,9,0.394,1.7,2.3,0.76,1.5,7.6,9,1.6,3,2.7,2.5,4.4,13.2,,87,104
Wesley Iwundu\iwundwe01,SF,23,ORL,62,12,1020,4.5,10.5,0.427,0.4,2.2,0.196,4,8.3,0.488,1.6,2.3,0.723,1.7,4.8,6.6,2.7,1.6,0.6,1.4,3.9,11,,100,112
Jarrett Jack\jackja01,PG,34,NYK,62,56,1548,6.1,14.2,0.427,0.8,2.8,0.291,5.3,11.4,0.459,2,2.4,0.84,0.7,5.4,6.1,11.1,1.1,0.1,3.7,3.1,14.9,,103,114
Aaron Jackson\jacksaa01,PG,31,HOU,1,0,35,4.2,12.7,0.333,1.4,5.6,0.25,2.8,7,0.4,1.4,2.8,0.5,2.8,1.4,4.2,1.4,0,0,1.4,5.6,11.2,,91,114
Demetrius Jackson\jacksde01,PG,23,TOT,15,0,80,4.3,11,0.389,0.6,4.3,0.143,3.7,6.7,0.545,0.6,1.2,0.5,3.1,4.3,7.3,5.5,3.1,0.6,6.1,4.3,9.8,,77,105
Demetrius Jackson\jacksde01,PG,23,HOU,12,0,63,3.1,10.9,0.286,0,4.7,0,3.1,6.2,0.5,0,0,,3.1,5.5,8.6,3.9,3.1,0.8,7,4.7,6.2,,58,104
Demetrius Jackson\jacksde01,PG,23,PHI,3,0,17,8.5,11.3,0.75,2.8,2.8,1,5.7,8.5,0.667,2.8,5.7,0.5,2.8,0,2.8,11.3,2.8,0,2.8,2.8,22.6,,150,108
Josh Jackson\jacksjo02,SF,20,PHO,77,35,1959,9.5,22.8,0.417,1.4,5.3,0.263,8.1,17.5,0.464,4.3,6.8,0.634,2.3,6.3,8.6,2.9,2,0.9,3.6,5.3,24.7,,93,112
Justin Jackson\jacksju01,SF,22,SAC,68,41,1506,6.2,14.1,0.442,1.9,6.2,0.308,4.3,7.9,0.547,0.9,1.2,0.722,0.9,5.4,6.3,2.5,0.9,0.4,1.3,2.7,15.2,,103,114
Reggie Jackson\jacksre01,PG,27,DET,45,45,1201,10.2,24,0.426,2.2,7,0.308,8.1,16.9,0.475,4.7,5.6,0.836,1.2,4,5.2,9.9,1.1,0.2,4.1,3.6,27.2,,105,111
LeBron James\jamesle01,PF,33,CLE,82,82,3026,13.9,25.6,0.542,2.4,6.6,0.367,11.5,19,0.603,6.3,8.6,0.731,1.6,9.9,11.5,12.1,1.9,1.1,5.6,2.2,36.4,,118,109
Mike James\jamesmi02,PG,27,TOT,36,10,687,8.6,22.4,0.383,1.8,6.8,0.265,6.8,15.5,0.435,4.5,5.9,0.762,0.9,5.4,6.3,8.8,2,0.5,3.4,3.3,23.4,,99,113
Mike James\jamesmi02,PG,27,PHO,32,10,669,8.7,22.3,0.388,1.9,6.9,0.268,6.8,15.4,0.442,4.6,6,0.762,0.9,5.5,6.4,8.6,1.9,0.5,3.4,3.2,23.8,,100,113
Mike James\jamesmi02,PG,27,NOP,4,0,18,5.3,23.9,0.222,0,2.7,0,5.3,21.2,0.25,0,0,,2.7,0,2.7,15.9,2.7,0,2.7,8,10.6,,77,111
Al Jefferson\jeffeal01,C,33,IND,36,1,484,11.5,21.5,0.534,0,0.3,0,11.5,21.2,0.541,3.1,3.7,0.833,3.1,11.7,14.8,3.1,1.7,2.4,2.2,6.8,26,,113,104
Richard Jefferson\jefferi01,SF,37,DEN,20,0,163,3.6,8.2,0.444,0.6,2.1,0.286,3,6.1,0.5,1.2,2.1,0.571,0.6,4.6,5.2,4.6,0.6,0.3,1.5,3.3,9.1,,106,115
Brandon Jennings\jennibr01,PG,28,MIL,14,0,205,6.6,17.5,0.375,2.2,8,0.273,4.4,9.5,0.462,2.4,2.4,1,1.2,6.3,7.5,10.7,1.5,1,4.4,2.7,17.8,,99,111
Jonas Jerebko\jerebjo01,PF,30,UTA,74,19,1134,7,15.1,0.466,2.9,6.9,0.414,4.2,8.1,0.511,2,2.5,0.807,2.3,8.5,10.9,1.9,1.1,0.5,1.2,5.6,19,,118,106
Amir Johnson\johnsam01,C,30,PHI,74,18,1171,5.8,10.7,0.538,0.4,1.3,0.313,5.3,9.4,0.57,2.1,3.5,0.612,5.1,8.5,13.6,4.8,1.8,1.8,2.3,7.9,14,,121,103
Brice Johnson\johnsbr02,PF,23,TOT,18,0,98,10.2,21.3,0.476,0,0.5,0,10.2,20.8,0.488,1.5,2.5,0.6,4.6,11.2,15.8,1,4.6,3,2.5,6.6,21.8,,96,99
Brice Johnson\johnsbr02,PF,23,LAC,9,0,38,9,14.1,0.636,0,1.3,0,9,12.8,0.7,2.6,2.6,1,2.6,14.1,16.6,1.3,7.7,2.6,5.1,9,20.5,,103,90
Brice Johnson\johnsbr02,PF,23,MEM,9,0,60,11,26.1,0.419,0,0,,11,26.1,0.419,0.8,2.5,0.333,5.9,9.3,15.2,0.8,2.5,3.4,0.8,5.1,22.8,,93,105
Dakari Johnson\johnsda04,C,22,OKC,31,6,161,6.8,12,0.564,0,0,,6.8,12,0.564,3.4,6.2,0.55,4.9,5.5,10.5,2.5,1.8,2.5,0.9,8.3,17,,128,106
James Johnson\johnsja01,PF,30,MIA,73,41,1943,8,15.9,0.503,1.5,4.8,0.308,6.5,11.1,0.587,2.9,4.2,0.698,1.6,7.7,9.3,7.2,1.8,1.3,3.6,5,20.4,,109,105
Joe Johnson\johnsjo02,SF,36,TOT,55,4,1205,6,14.9,0.406,1.7,6,0.276,4.4,8.9,0.493,1.7,1.9,0.889,0.6,6.5,7.1,3.4,0.7,0.3,2,2.8,15.4,,98,109
Joe Johnson\johnsjo02,SF,36,UTA,32,3,700,6.8,16.2,0.42,1.6,6,0.274,5.2,10.2,0.507,1.4,1.7,0.833,0.9,6.8,7.7,3.2,0.9,0.4,2.2,2.3,16.7,,96,107
Joe Johnson\johnsjo02,SF,36,HOU,23,1,505,5,13.1,0.381,1.7,5.9,0.279,3.3,7.1,0.466,1.9,2,0.952,0.2,6.1,6.3,3.7,0.6,0.1,1.8,3.4,13.5,,100,110
Omari Johnson\johnsom01,PF,28,MEM,4,0,75,6.1,14.2,0.429,2.7,8.1,0.333,3.4,6.1,0.556,0,0,,2.7,4.7,7.4,4.7,1.3,0,2,4,14.8,,108,114
Stanley Johnson\johnsst04,SF,21,DET,69,50,1894,5.5,14.7,0.375,1.8,6.2,0.286,3.8,8.6,0.439,2.9,3.8,0.772,0.9,5.8,6.6,2.9,2.5,0.4,2,4.5,15.8,,97,107
Tyler Johnson\johnsty01,PG,25,MIA,72,39,2052,7.6,17.4,0.435,2.9,7.9,0.367,4.6,9.5,0.491,2.6,3.2,0.822,0.8,5.2,6.1,4,1.5,0.8,2,3.6,20.6,,109,108
Wesley Johnson\johnswe01,SF,30,LAC,74,40,1486,4.9,12,0.408,2,5.8,0.339,2.9,6.2,0.471,1.4,1.9,0.741,0.9,6.1,7.1,2,2.5,2,1.8,4.8,13.2,,99,107
Nikola Joki?\jokicni01,C,22,DEN,75,73,2443,10.2,20.5,0.499,2.3,5.7,0.396,8,14.8,0.538,5.4,6.4,0.85,4,12.3,16.3,9.3,1.8,1.2,4.3,4.3,28.1,,121,107
Damian Jones\jonesda03,C,22,GSW,15,0,89,6,11.9,0.5,0,0,,6,11.9,0.5,1.6,2.7,0.6,2.7,4.9,7.6,1.1,0.5,1.6,2.2,7.6,13.5,,99,111
Derrick Jones Jr.\jonesde02,SF,20,TOT,20,8,245,4.3,10.8,0.396,0.6,3.7,0.167,3.7,7.1,0.514,3.3,4.9,0.667,4.3,3.5,7.7,1.8,0.8,2.6,1.4,4.9,12.4,,107,109
Derrick Jones Jr.\jonesde02,SF,20,PHO,6,0,33,2.9,5.8,0.5,0,2.9,0,2.9,2.9,1,7.3,8.7,0.833,2.9,2.9,5.8,4.4,1.5,5.8,1.5,2.9,13.1,,141,109
Derrick Jones Jr.\jonesde02,SF,20,MIA,14,8,212,4.5,11.6,0.388,0.7,3.8,0.188,3.8,7.8,0.485,2.6,4.3,0.611,4.5,3.6,8.1,1.4,0.7,2.1,1.4,5.2,12.3,,103,109
Jalen Jones\jonesja04,SF,24,TOT,16,0,181,7.2,18.8,0.382,2.8,7.2,0.385,4.4,11.6,0.381,3.3,5.2,0.632,3.6,6.9,10.5,1.1,1.4,0.3,1.9,6.1,20.4,,98,110
Jalen Jones\jonesja04,SF,24,NOP,4,0,19,2.5,10.1,0.25,2.5,2.5,1,0,7.5,0,5,5,1,0,7.5,7.5,0,0,0,0,5,12.6,,111,113
Jalen Jones\jonesja04,SF,24,DAL,12,0,162,7.7,19.8,0.391,2.8,7.7,0.36,5,12.1,0.41,3.1,5.3,0.588,4,6.8,10.8,1.2,1.5,0.3,2.2,6.2,21.4,,97,110
Tyus Jones\jonesty01,PG,21,MIN,82,11,1467,5.1,11.2,0.457,1.5,4.4,0.349,3.6,6.8,0.528,2.4,2.8,0.877,0.5,4,4.5,7.9,3.2,0.2,2,3.7,14.2,,119,110
DeAndre Jordan\jordade01,C,29,LAC,77,77,2424,7.5,11.6,0.645,0,0,,7.5,11.6,0.645,3.6,6.3,0.58,6.6,16.9,23.5,2.3,0.8,1.4,2.7,4.1,18.6,,125,105
Cory Joseph\josepco01,PG,26,IND,82,17,2210,5.8,13.7,0.424,1.5,4.3,0.353,4.3,9.4,0.457,1.6,2.1,0.745,0.9,5.1,5.9,5.9,1.8,0.4,2,3.2,14.7,,106,110
Frank Kaminsky\kaminfr01,PF,24,CHO,79,4,1835,8.2,19,0.429,2.8,7.3,0.38,5.4,11.7,0.459,4.1,5.2,0.799,1.2,6.4,7.7,3.4,1,0.5,1.8,2.5,23.2,,110,111
Enes Kanter\kanteen01,C,25,NYK,71,71,1830,11.4,19.3,0.592,0,0.1,0,11.4,19.3,0.594,4.2,5,0.848,7.4,13.7,21.1,2.8,1,1,3.3,5.1,27.1,,122,108
Luke Kennard\kennalu01,SG,21,DET,73,9,1463,7,15.9,0.443,2.8,6.6,0.415,4.3,9.2,0.463,2.2,2.6,0.855,0.7,5.3,6,4.2,1.5,0.4,2.4,2.9,19,,108,109
Michael Kidd-Gilchrist\kiddgmi01,SF,24,CHO,74,74,1850,7.4,14.8,0.504,0,0.1,0,7.4,14.7,0.505,3.1,4.5,0.684,2.2,5.7,8,1.9,1.3,0.8,1.4,3.8,18,,110,110
Sean Kilpatrick\kilpase01,SG,28,TOT,52,1,640,8.4,22.5,0.374,3.5,11,0.319,4.9,11.5,0.427,4.9,5.5,0.889,0.4,6.3,6.7,3.5,1,0.4,2.9,2.5,25.3,,97,113
Sean Kilpatrick\kilpase01,SG,28,BRK,16,0,183,6.6,23.1,0.287,2.9,11.4,0.256,3.7,11.7,0.318,4.8,5,0.947,0.3,9,9.3,4,0.5,0.3,4.2,2.1,21,,80,112
Sean Kilpatrick\kilpase01,SG,28,MIL,23,0,205,7.5,19.9,0.378,3.2,11.2,0.283,4.4,8.8,0.5,4.4,4.6,0.947,0.2,5.8,6.1,3.6,1.2,0.2,2.2,3.6,22.6,,102,113
Sean Kilpatrick\kilpase01,SG,28,LAC,4,0,38,9,23,0.389,3.8,9,0.429,5.1,14.1,0.364,2.6,2.6,1,0,2.6,2.6,3.8,0,0,1.3,2.6,24.3,,105,118
Sean Kilpatrick\kilpase01,SG,28,CHI,9,1,214,10.7,24.4,0.439,4.3,10.9,0.396,6.4,13.5,0.475,5.9,7.3,0.813,0.7,5,5.7,3,1.4,0.7,2.7,1.8,31.7,,108,113
Maxi Kleber\klebima01,PF,26,DAL,72,36,1206,6.3,12.9,0.489,1.7,5.3,0.313,4.6,7.5,0.613,1.8,2.5,0.746,3,6.8,9.7,2.1,1.1,2,1.2,4.7,16.1,,117,109
Furkan Korkmaz\korkmfu01,SG,20,PHI,14,0,80,4.8,16.8,0.286,3,10.2,0.294,1.8,6.6,0.273,1.2,2.4,0.5,1.2,5.4,6.6,2.4,1.2,0.6,1.2,7.2,13.8,,86,107
Luke Kornet\kornelu01,PF,22,NYK,20,1,326,7.5,19,0.392,4.3,12,0.354,3.2,7,0.457,1.2,1.7,0.727,1.7,8.1,9.7,4,0.9,2.4,1.8,4.3,20.4,,106,110
Kyle Korver\korveky01,SG,36,CLE,73,4,1574,6.9,15.1,0.459,5.1,11.7,0.436,1.8,3.4,0.537,2,2.2,0.889,0.3,4.9,5.1,2.7,1,0.8,1.7,4,20.9,,120,114
Kosta Koufos\koufoko01,C,28,SAC,71,13,1391,8.1,14.1,0.571,0,0,,8.1,14.1,0.571,1.2,2.7,0.446,5.4,11.7,17.2,3.2,1.7,1.2,1.8,5.3,17.3,,117,108
Kyle Kuzma\kuzmaky01,PF,22,LAL,77,37,2401,9.3,20.7,0.45,3.2,8.6,0.366,6.2,12.1,0.511,2.9,4.1,0.707,1.8,7.9,9.6,2.8,1,0.7,2.8,3.2,24.7,,105,109
Mindaugas Kuzminskas\kuzmimi01,SF,28,NYK,1,0,2,0,49.6,0,0,0,,0,49.6,0,0,0,,0,0,0,0,0,0,0,0,0,,0,120
Skal Labissière\labissk01,PF,21,SAC,60,28,1240,8.4,18.7,0.448,0.7,2.1,0.353,7.6,16.6,0.459,3.9,4.8,0.805,4,7.7,11.7,2.9,1,2,3,5.4,21.3,,103,111
Jeremy Lamb\lambje01,SG,25,CHO,80,18,1967,9.4,20.6,0.457,2.3,6.3,0.37,7.1,14.3,0.495,4.4,5.2,0.861,1.2,6.8,8,4.6,1.5,0.8,2.3,3.4,25.6,,112,109
Shane Larkin\larkish01,PG,25,BOS,54,2,775,5.4,14.1,0.384,2,5.5,0.36,3.4,8.6,0.398,2.1,2.4,0.865,1,5,5.9,6.3,1.9,0.1,2.1,3.7,14.9,,104,106
Joffrey Lauvergne\lauvejo01,C,26,SAS,55,1,534,9.3,18,0.516,0,0.5,0,9.3,17.5,0.53,2.8,4.4,0.638,6,10.2,16.2,3.9,0.9,0.3,3.1,4.3,21.4,,109,106
Zach LaVine\lavinza01,SG,22,CHI,24,24,656,10.1,26.4,0.383,3.1,9.2,0.341,7,17.3,0.405,6.5,8,0.813,0.7,6.3,7,5.4,1.8,0.3,3.2,4.1,29.8,,99,111
Jake Layman\laymaja01,SF,23,POR,35,1,160,4.4,14.6,0.298,1.2,6.2,0.2,3.1,8.4,0.37,0.6,0.9,0.667,1.2,3.7,5,3.4,1.9,1.2,1.6,4,10.6,,81,107
T.J. Leaf\leaftj01,PF,20,IND,53,0,459,7,14.8,0.471,2,4.6,0.429,5,10.2,0.489,1.1,1.7,0.625,3.2,5.8,8.9,1,0.5,0.4,1.1,4.9,17,,113,112
Courtney Lee\leeco01,SG,32,NYK,76,69,2310,7.4,16.2,0.454,2.4,6,0.406,4.9,10.2,0.482,2.4,2.7,0.919,0.6,4.2,4.8,3.9,1.7,0.4,1.8,2.3,19.6,,112,113
Damion Lee\leeda03,SG,25,ATL,15,11,404,7.5,18.4,0.408,1.8,7.3,0.25,5.7,11.1,0.511,2.7,3.5,0.759,1.3,7.3,8.6,3.5,2.3,0.1,1.7,3,19.5,,100,110
Walt Lemon Jr.\lemonwa01,PG,25,NOP,5,0,35,9.5,21.8,0.438,1.4,1.4,1,8.2,20.5,0.4,2.7,4.1,0.667,0,2.7,2.7,6.8,0,1.4,5.5,6.8,23.2,,88,114
Alex Len\lenal01,C,24,PHO,69,13,1395,7.3,13,0.566,0,0.1,0.333,7.3,12.9,0.568,5.4,7.9,0.684,6,11.8,17.8,2.8,0.9,2.1,2.7,5.4,20.1,,121,110
Kawhi Leonard\leonaka01,SF,26,SAS,9,9,210,12.5,26.7,0.468,2.6,8.4,0.314,9.9,18.3,0.539,7.5,9.1,0.816,1.4,8.7,10.1,5.1,4.3,2.2,3.8,2.2,35.1,,109,97
Meyers Leonard\leoname01,C,25,POR,33,2,254,9,15.3,0.59,2.2,5.1,0.423,6.9,10.2,0.673,1.8,2.2,0.818,2.4,11.4,13.7,3.3,1.4,0,2,7.1,21.9,,129,106
Jon Leuer\leuerjo01,PF,28,DET,8,0,136,5.5,13.2,0.417,0,1.1,0,5.5,12.1,0.455,4.8,5.5,0.867,2.6,9.2,11.7,1.8,0.4,1.1,2.6,5.9,15.8,,100,109
Caris LeVert\leverca01,SF,23,BRK,71,10,1864,8.3,19.1,0.435,2.2,6.4,0.347,6.1,12.8,0.48,3.5,4.9,0.711,1.4,5.4,6.8,7.8,2.1,0.6,4,4.1,22.3,,103,110
DeAndre Liggins\liggide01,SG,29,TOT,58,4,724,2.7,7.2,0.377,1.3,3.6,0.358,1.4,3.6,0.396,0.1,0.3,0.4,0.5,4.6,5.1,3.3,2.5,1,1.4,5.5,6.9,,95,109
DeAndre Liggins\liggide01,SG,29,MIL,31,1,480,2.3,6.8,0.338,1.1,3.7,0.306,1.1,3,0.379,0.2,0.5,0.4,0.5,4.6,5.1,2.8,2.8,1,1.4,6.3,5.9,,88,109
DeAndre Liggins\liggide01,SG,29,NOP,27,3,244,3.5,8,0.439,1.6,3.3,0.471,2,4.7,0.417,0,0,,0.4,4.7,5.1,4.1,2,0.8,1.4,3.9,8.6,,107,109
